原文件,0-10km/h速度占比,10-20km/h速度占比,20-30km/h速度占比,30-40km/h速度占比,40-50km/h速度占比,    50-60km/h速度占比,60-70km/h速度占比,70以上km/h速度占比,    加速度占比,减速度占比,怠速占比,匀速占比,速度标准差,平均速度,油耗平均值
ff1416,0.351,0.649,0,0,0,0,0,0,0.459,0.378,0.098,0.189,5.832,10.678,0.378
ff1417,0.205,0.327,0.468,0,0,0,0,0,0.558,0.346,0.342,0.103,10.347,17.932,0.816
ff1418,0.139,0.506,0.183,0.172,0,0,0,0,0.494,0.367,0.048,0.133,9.563,18.594,0.413
ff1419,0.029,0.115,0.328,0.431,0.098,0,0,0,0.523,0.408,0.159,0.063,13.588,29.147,0.536
ff1420,0.217,0.478,0.304,0,0,0,0,0,0.739,0.261,0.701,0.043,7.628,14.683,3.177
ff1421,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,0.24
ff1422,0.255,0.745,0,0,0,0,0,0,0.489,0.447,0.113,0.085,6.079,13.23,0.338
ff1423,0.113,0.138,0.271,0.478,0,0,0,0,0.468,0.409,0.121,0.118,12.701,26.299,2.356
ff1424,0.258,0.333,0.258,0.152,0,0,0,0,0.409,0.409,0.205,0.197,10.85,18.377,0.458
ff1425,1,0,0,0,0,0,0,0,0.333,0.5,0.647,0.25,3.882,7.492,0.318
ff1426,0.269,0.192,0.269,0.269,0,0,0,0,0.692,0.231,0.103,0.038,13.875,20.412,0.74
ff1427,0.184,0.447,0.243,0.126,0,0,0,0,0.456,0.417,0.446,0.136,11.157,18.344,0.455
ff1428,0.3,0.7,0,0,0,0,0,0,0.417,0.467,0.048,0.133,3.857,10.722,0.355
ff1429,0.018,0.043,0.088,0.137,0.391,0.257,0.066,0,0.504,0.382,0.02,0.114,13.89,43.789,0.693
ff1430,0.145,0.211,0.296,0.349,0,0,0,0,0.513,0.355,0.131,0.118,12.795,23.486,1.337
ff1431,0.118,0.409,0.473,0,0,0,0,0,0.518,0.391,0.308,0.1,9.683,18.087,0.459
ff1432,0.654,0.346,0,0,0,0,0,0,0.308,0.538,0.212,0.154,4.779,8.781,0.362
ff1433,0.1,0.76,0.14,0,0,0,0,0,0.44,0.44,0.432,0.14,8.146,14.85,0.377
ff1434,1,0,0,0,0,0,0,0,1,1,0.875,0,0.071,0.2,0.31
ff1435,1,0,0,0,0,0,0,0,0.4,0.4,0.615,0.4,1.284,2.5,0.27
ff1436,1,0,0,0,0,0,0,0,0.5,1,0.667,0,0.806,1.55,31.54
ff1437,0.357,0.643,0,0,0,0,0,0,0.536,0.429,0.317,0.071,5.522,9.918,2.623
ff1438,1,0,0,0,0,0,0,0,0.5,0.5,0.778,0.5,1.543,3.5,0.25
ff1439,0.8,0.2,0,0,0,0,0,0,0.6,0.467,0.211,0,3.41,6.073,0.355
ff1440,0.815,0.185,0,0,0,0,0,0,0.5,0.444,0.1,0.074,4.389,5.076,0.311
ff1441,0.478,0.333,0.188,0,0,0,0,0,0.507,0.377,0.148,0.087,8.337,11.032,4.055
ff1442,1,0,0,0,0,0,0,0,1,1,0.982,0,0.414,3.1,62.06
ff1443,1,0,0,0,0,0,0,0,0.6,0.6,0.545,0,3.842,6.62,0.364
ff1444,1,0,0,0,0,0,0,0,0.286,0.857,0.533,0,1.413,2.643,0.28
ff1445,0.714,0.286,0,0,0,0,0,0,0.476,0.571,0.192,0,5.139,8.524,3.369
ff1446,0.174,0.14,0.221,0.291,0.174,0,0,0,0.5,0.442,0.165,0.07,15.341,26.166,1.333
ff1447,0.091,0.14,0.248,0.24,0.281,0,0,0,0.562,0.355,0.234,0.091,17.509,30.464,0.679
ff1448,0.047,0.14,0.256,0.163,0.279,0.116,0,0,0.744,0.256,0.494,0.023,19.175,32.733,0.848
ff1449,0.061,0.2,0.339,0.391,0.009,0,0,0,0.53,0.365,0.129,0.113,12.199,25.96,0.406
ff1450,0.025,0.09,0.078,0.106,0.196,0.364,0.14,0,0.486,0.377,0.083,0.134,19.018,44.428,0.784
ff1451,0.02,0.025,0.051,0.152,0.173,0.198,0.381,0,0.518,0.365,0.284,0.122,25.847,50.053,3.539
ff1452,1,0,0,0,0,0,0,0,1,1,0.8,0,0.134,0.3,0.34
ff1453,0.074,0.077,0.275,0.373,0.201,0,0,0,0.518,0.377,0.031,0.109,11.359,30.119,0.597
ff1454,1,0,0,0,0,0,0,0,0.75,0.5,0.889,0,1.768,5.1,0.348
ff1455,1,0,0,0,0,0,0,0,0.667,0.667,0.625,0,1.81,3.467,0.333
ff1456,0.062,0.328,0.609,0,0,0,0,0,0.375,0.5,0.072,0.141,7.855,20.881,0.399
ff1457,1,0,0,0,0,0,0,0,0.5,1,0.75,0,0.718,1.55,0.3
ff1458,0.018,0.061,0.048,0.085,0.2,0.388,0.2,0,0.552,0.267,0.154,0.188,22.331,48.854,0.773
ff1459,0.175,0.302,0.524,0,0,0,0,0,0.333,0.54,0.06,0.143,8.429,18.775,6.389
ff1460,1,0,0,0,0,0,0,0,0.333,0,0.7,0.333,0.085,0.167,0.26
ff1461,0.146,0.322,0.119,0.319,0.095,0,0,0,0.468,0.332,0.017,0.203,12.305,24.017,1.309
ff1462,0.012,0.109,0.125,0.301,0.453,0,0,0,0.441,0.359,0.089,0.204,13.621,35.148,10.745
ff1463,0.265,0.402,0.333,0,0,0,0,0,0.444,0.402,0.093,0.162,7.722,15.556,7.9
ff1464,1,0,0,0,0,0,0,0,0.429,0.571,0.856,0.071,2.178,5.471,53.216
ff1465,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0,1.853,3.567,21.357
ff1466,1,0,0,0,0,0,0,0,0.5,0.75,0.5,0,2.195,3.9,0.26
ff1467,0.212,0.061,0.212,0.515,0,0,0,0,0.424,0.424,0.07,0.167,13.238,24.967,8.965
ff1468,0.112,0.594,0.214,0.08,0,0,0,0,0.503,0.332,0.056,0.171,8.081,17.918,6.406
ff1469,0.053,0.092,0.237,0.25,0.368,0,0,0,0.513,0.447,0.05,0.053,13.609,33.362,3.149
ff1470,0.413,0.587,0,0,0,0,0,0,0.391,0.413,0.061,0.174,5.411,9.646,16.398
ff1471,1,0,0,0,0,0,0,0,0.5,0.5,0.857,0.5,0.093,0.25,30.65
ff1472,1,0,0,0,0,0,0,0,0.625,0.25,0.467,0.25,3.069,5.363,15.817
ff1473,1,0,0,0,0,0,0,0,0.667,0.667,0.75,0,1.258,2.733,21.187
ff1474,1,0,0,0,0,0,0,0,0.375,0.5,0.448,0.188,2.867,5.069,4.242
ff1475,1,0,0,0,0,0,0,0,0.615,0.346,0.103,0.077,2.647,5.631,35.987
ff1476,1,0,0,0,0,0,0,0,1,1,0.944,0,0.071,0.3,61.82
ff1477,0.361,0.639,0,0,0,0,0,0,0.393,0.459,0.076,0.148,5.027,10.385,11.579
ff1478,0.333,0.667,0,0,0,0,0,0,0.367,0.433,0.318,0.167,6.545,9.953,8.485
ff1479,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,60.04
ff1480,0.093,0.209,0.558,0.14,0,0,0,0,0.523,0.395,0.055,0.093,9.034,22.633,7.714
ff1481,0.375,0.625,0,0,0,0,0,0,0.625,0.5,0.579,0,5.503,9.675,8.117
ff1482,1,0,0,0,0,0,0,0,0.5,1,0.667,0,2.442,4.55,0.29
ff1483,0.016,0.075,0.235,0.545,0.128,0,0,0,0.513,0.428,0.021,0.064,9.18,31.711,0.944
ff1484,0.075,0.269,0.403,0.149,0.104,0,0,0,0.478,0.463,0.264,0.075,13.621,23.448,22.542
ff1485,0.148,0.259,0.444,0.148,0,0,0,0,0.519,0.481,0.777,0.037,9.719,20.789,28.442
ff1486,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,57.02
ff1487,0.146,0.167,0.174,0.326,0.083,0.104,0,0,0.556,0.375,0.363,0.076,18.022,28.585,13.052
ff1488,0.162,0.254,0.538,0.046,0,0,0,0,0.446,0.462,0.037,0.1,8.134,19.838,14.351
ff1489,0.857,0.143,0,0,0,0,0,0,0.571,0.571,0.885,0,2.309,6.757,26.954
ff1490,0.167,0.074,0.167,0.389,0.204,0,0,0,0.63,0.37,0.386,0.019,17.41,29.009,14.229
ff1491,0.244,0.561,0.195,0,0,0,0,0,0.317,0.659,0.268,0.049,8.267,14.017,30.155
ff1492,1,0,0,0,0,0,0,0,0.25,0.75,0.692,0.25,1.07,2.2,45.66
ff1493,1,0,0,0,0,0,0,0,1,1,0.952,0,0.415,1.9,51.71
ff1494,1,0,0,0,0,0,0,0,1,1,0.75,0,0.85,1.7,55
ff1495,1,0,0,0,0,0,0,0,0.438,0.312,0.238,0.312,1.625,3.113,53.168
ff1496,1,0,0,0,0,0,0,0,1,1,0.963,0,0.269,1.4,52.98
ff1497,1,0,0,0,0,0,0,0,0.667,0.333,0.571,0.333,1.364,2.533,54.153
ff1498,1,0,0,0,0,0,0,0,1,1,0.8,0,0.626,1.4,52.22
ff1499,1,0,0,0,0,0,0,0,0.444,0.333,0.4,0.333,1.414,2.589,53.761
ff1500,0.455,0.195,0.182,0.169,0,0,0,0,0.494,0.455,0.144,0.065,11.396,16.005,19.603
ff1501,0.127,0.618,0.255,0,0,0,0,0,0.52,0.412,0.136,0.078,7.892,16.598,8.359
ff1502,0.044,0.125,0.206,0.346,0.2,0.079,0,0,0.487,0.419,0.16,0.096,16.255,32.496,14.031
ff1503,0.688,0.312,0,0,0,0,0,0,0.25,0.75,0.812,0.062,3.703,8.175,38.607
ff1504,0.2,0.12,0.2,0.48,0,0,0,0,0.5,0.3,0.107,0.16,13.536,23.97,11.54
ff1505,1,0,0,0,0,0,0,0,1,1,0.966,0,0.409,2.2,54
ff1506,0.946,0.054,0,0,0,0,0,0,0.378,0.405,0.098,0.243,2.78,6.719,38.365
ff1507,1,0,0,0,0,0,0,0,0.444,0.556,0.845,0.111,1.34,3.6,27.076
ff1508,1,0,0,0,0,0,0,0,0.5,1,0.8,0,0.849,1.95,32.285
ff1509,0.647,0.353,0,0,0,0,0,0,0.588,0.412,0.32,0.059,4.999,8.788,40.801
ff1510,0.25,0.25,0.412,0.088,0,0,0,0,0.485,0.456,0.042,0.074,9.941,17.763,16.843
ff1511,0.013,0.061,0.165,0.32,0.177,0.264,0,0,0.463,0.394,0.157,0.147,17.562,38.444,2.176
ff1512,0.014,0.036,0.094,0.457,0.399,0,0,0,0.522,0.399,0.153,0.087,14.799,35.885,13.156
ff1513,0.034,0.052,0.109,0.322,0.348,0.103,0.032,0,0.471,0.399,0.233,0.132,19.324,37.98,9.145
ff1514,0.08,0.12,0.12,0.46,0.22,0,0,0,0.46,0.48,0.306,0.08,17.51,31.57,15.23
ff1515,0.035,0.128,0.05,0.149,0.34,0.298,0,0,0.553,0.362,0.171,0.092,20.626,40.772,8.404
ff1516,0.034,0.051,0.118,0.213,0.567,0.017,0,0,0.489,0.472,0.017,0.045,11.354,37.837,10.942
ff1517,0.75,0.25,0,0,0,0,0,0,0.5,0.75,0.733,0,3.798,7.725,15.777
ff1518,0.059,0.131,0.124,0.092,0.183,0.314,0.098,0,0.529,0.379,0.261,0.085,23.436,40.288,8.37
ff1519,0.011,0.064,0.038,0.06,0.136,0.121,0.238,0.332,0.491,0.355,0.099,0.158,26.064,59.273,7.065
ff1520,0.049,0.111,0.206,0.296,0.165,0.173,0,0,0.564,0.374,0.132,0.066,16.977,34.417,11.581
ff1521,0.44,0.56,0,0,0,0,0,0,0.4,0.52,0.219,0.12,7.145,10.816,26.818
ff1522,0.062,0.094,0.219,0.406,0.219,0,0,0,0.562,0.406,0.045,0.047,12.801,31.194,8.113
ff1523,0.021,0.098,0.206,0.216,0.34,0.119,0,0,0.515,0.397,0.04,0.093,13.832,36.222,11.252
ff1524,0.044,0.064,0.199,0.229,0.39,0.075,0,0,0.506,0.401,0.047,0.097,14.341,36.097,7.451
ff1525,1,0,0,0,0,0,0,0,0.333,0.333,0.438,0.444,1.04,1.478,27.33
ff1526,0.163,0.316,0.367,0.153,0,0,0,0,0.49,0.388,0.101,0.112,10.93,20.446,11.434
ff1527,0.057,0.086,0.221,0.35,0.286,0,0,0,0.521,0.364,0.157,0.107,15.826,32.374,8.551
ff1528,0.009,0.042,0.102,0.287,0.301,0.259,0,0,0.569,0.384,0.096,0.051,16.098,40.666,7.987
ff1529,0.129,0.319,0.297,0.239,0.016,0,0,0,0.484,0.371,0.011,0.148,10.501,22.374,15.315
ff1530,0.092,0.385,0.523,0,0,0,0,0,0.508,0.4,0.278,0.092,9.375,18.602,9.925
ff1531,1,0,0,0,0,0,0,0,0.467,0.467,0.559,0.133,2.961,5.28,16.656
ff1532,1,0,0,0,0,0,0,0,1,1,0.833,0,0.816,2,0.24
ff1533,0.225,0.667,0.108,0,0,0,0,0,0.5,0.324,0.113,0.176,6.588,14.157,11.91
ff1534,0.205,0.182,0.318,0.295,0,0,0,0,0.568,0.432,0.323,0.023,13.92,21.673,19.406
ff1535,0.05,0.167,0.35,0.2,0.233,0,0,0,0.533,0.35,0.062,0.133,12.53,29.035,18.532
ff1536,0.06,0.14,0.22,0.18,0.4,0,0,0,0.58,0.4,0.49,0.04,18.2,31.624,12.019
ff1537,0.238,0.238,0.107,0.179,0.238,0,0,0,0.56,0.286,0.16,0.167,16.566,24.082,14.788
ff1538,0.099,0.493,0.169,0.239,0,0,0,0,0.493,0.408,0.542,0.113,11.775,20.686,12.704
ff1539,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.562,0.071,5.472,9.729,9.015
ff1540,1,0,0,0,0,0,0,0,0.333,0.5,0.25,0.25,3.92,5.725,26.151
ff1541,0.018,0.128,0.257,0.495,0.101,0,0,0,0.578,0.312,0.347,0.11,16.463,30.563,12.277
ff1542,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,56.26
ff1543,1,0,0,0,0,0,0,0,0.375,0.5,0.692,0.25,2.005,4.05,54.335
ff1544,0.115,0.246,0.23,0.311,0.098,0,0,0,0.623,0.311,0.247,0.066,15.191,25.444,7.272
ff1545,0.087,0.406,0.174,0.333,0,0,0,0,0.391,0.464,0.457,0.13,13.581,22.088,24.849
ff1546,0.087,0.152,0.283,0.283,0.196,0,0,0,0.674,0.261,0.671,0.065,14.703,27.659,12.448
ff1547,0.066,0.226,0.245,0.217,0.245,0,0,0,0.5,0.387,0.172,0.123,15.736,28.247,14.059
ff1548,1,0,0,0,0,0,0,0,1,1,0.833,0,2.041,5,0.24
ff1549,0.324,0.147,0.529,0,0,0,0,0,0.5,0.471,0.081,0.059,9.959,17.165,16.693
ff1550,0.027,0.315,0.658,0,0,0,0,0,0.468,0.45,0.067,0.09,6.99,20.648,8.293
ff1551,0.099,0.348,0.516,0.037,0,0,0,0,0.441,0.416,0.226,0.149,10.021,19.706,23.919
ff1552,0.095,0.648,0.257,0,0,0,0,0,0.41,0.467,0.079,0.114,6.615,16.576,16.023
ff1553,0.5,0.5,0,0,0,0,0,0,0.75,0.375,0.704,0,5.607,10.912,15.748
ff1554,1,0,0,0,0,0,0,0,1,1,0.75,0,0.95,1.9,61.31
ff1555,0.074,0.116,0.105,0.221,0.432,0.053,0,0,0.558,0.347,0.406,0.095,20.401,35.198,22.693
ff1556,0.125,0.125,0.312,0.25,0.188,0,0,0,0.625,0.406,0.347,0,16.537,27.744,23.585
ff1557,0.556,0.37,0.074,0,0,0,0,0,0.407,0.556,0.597,0.037,6.665,10.548,36.152
ff1558,0.186,0.049,0.088,0.118,0.118,0.324,0.118,0,0.451,0.412,0.297,0.147,24.661,37.895,11.719
ff1559,0.132,0.245,0.151,0.189,0.283,0,0,0,0.604,0.358,0.321,0.019,17.807,27.717,9.961
ff1560,0.032,0.136,0.216,0.296,0.208,0.112,0,0,0.512,0.376,0.167,0.112,16.879,33.154,6.985
ff1561,0.053,0.053,0.132,0.382,0.211,0.171,0,0,0.632,0.329,0.05,0.039,14.801,36.025,5.68
ff1562,1,0,0,0,0,0,0,0,0.333,0.333,0.75,0.333,0.814,1.433,56.427
ff1563,0.172,0.104,0.035,0.041,0.042,0.158,0.125,0.322,0.446,0.394,0.06,0.16,31.566,50.727,6.434
ff1564,1,0,0,0,0,0,0,0,1,1,0.857,0,0.529,1.4,58.28
ff1565,0.273,0.136,0.591,0,0,0,0,0,0.409,0.364,0.476,0.182,12.032,18.386,17.248
ff1566,0.084,0.305,0.317,0.245,0.048,0,0,0,0.51,0.386,0.027,0.108,10.317,23.582,5.517
ff1567,0.324,0.676,0,0,0,0,0,0,0.618,0.382,0.292,0.029,7.388,12.635,11.406
ff1568,0.725,0.275,0,0,0,0,0,0,0.5,0.45,0.2,0.075,4.813,7.19,17.436
ff1569,1,0,0,0,0,0,0,0,0.375,0.5,0.724,0.25,3.373,6.862,0.274
ff1570,1,0,0,0,0,0,0,0,0.667,0.5,0.786,0,1.289,2.8,0.26
ff1571,0.379,0.621,0,0,0,0,0,0,0.293,0.517,0.586,0.207,5.499,10.059,43.612
ff1572,1,0,0,0,0,0,0,0,1,1,0.923,0,0.471,1.7,58.53
ff1573,0.129,0.484,0.387,0,0,0,0,0,0.548,0.419,0.853,0.065,6.243,16.4,12.406
ff1574,0.025,0.043,0.068,0.335,0.317,0.211,0,0,0.565,0.304,0.288,0.137,20.381,40.027,5.615
ff1575,1,0,0,0,0,0,0,0,1,1,0.75,0,0.1,0.2,54
ff1576,0.5,0.308,0.192,0,0,0,0,0,0.769,0.269,0.527,0,7.477,11.015,25.49
ff1577,0.047,0.049,0.055,0.156,0.314,0.3,0.079,0,0.529,0.379,0.045,0.095,16.607,43.243,5.12
ff1578,1,0,0,0,0,0,0,0,1,1,0.941,0,0.388,1.6,56.51
ff1579,0.777,0.223,0,0,0,0,0,0,0.33,0.476,0.156,0.204,3.718,8.125,36.376
ff1580,1,0,0,0,0,0,0,0,0.333,0.333,0.625,0.667,0.776,1.5,55.423
ff1581,1,0,0,0,0,0,0,0,1,1,0.889,0,0.067,0.2,58.78
ff1582,0.8,0.2,0,0,0,0,0,0,0.25,0.65,0.286,0.15,4.09,5.595,30.546
ff1583,1,0,0,0,0,0,0,0,1,0.5,0.6,0,0.85,1.55,57.395
ff1584,0.522,0.478,0,0,0,0,0,0,0.435,0.435,0.521,0.174,6.102,9.343,19.23
ff1585,1,0,0,0,0,0,0,0,1,1,0.971,0,0.27,1.6,56.51
ff1586,1,0,0,0,0,0,0,0,1,1,0.963,0,0.308,1.6,57.27
ff1587,0.5,0.5,0,0,0,0,0,0,0.333,0.75,0.455,0,5.487,8.758,15.399
ff1588,1,0,0,0,0,0,0,0,0.5,1,0.75,0,0.867,1.85,58.405
ff1589,1,0,0,0,0,0,0,0,1,1,0.833,0,0.612,1.5,57.53
ff1590,1,0,0,0,0,0,0,0,0.5,0.75,0.714,0,1.507,3.125,59.67
ff1591,0.047,0.047,0.121,0.201,0.45,0.134,0,0,0.591,0.295,0.026,0.114,13.59,38.83,4.442
ff1592,0.154,0.282,0.085,0.094,0.385,0,0,0,0.427,0.453,0.033,0.128,16.77,28.263,10.379
ff1593,1,0,0,0,0,0,0,0,1,1,0.917,0,0.433,1.5,52.22
ff1594,0.194,0.134,0.164,0.269,0.239,0,0,0,0.537,0.478,0.141,0,15.908,26.554,13.273
ff1595,1,0,0,0,0,0,0,0,1,1,0.889,0,0.667,2,55.24
ff1596,0.119,0.102,0.305,0.339,0.136,0,0,0,0.678,0.305,0.063,0.034,13.1,27.285,3.799
ff1597,0.046,0.113,0.401,0.233,0.094,0.113,0,0,0.524,0.409,0.105,0.07,14.788,30.294,7.719
ff1598,0.545,0.455,0,0,0,0,0,0,0.455,0.5,0.371,0.045,5.533,9.509,25.45
ff1599,0.081,0.628,0.198,0.093,0,0,0,0,0.488,0.337,0.289,0.186,9.992,17.812,14.2
ff1600,1,0,0,0,0,0,0,0,0.75,0.5,0.667,0,2.782,4.45,31.797
ff1601,0.051,0.235,0.594,0.12,0,0,0,0,0.454,0.395,0.018,0.151,7.573,23.157,7.819
ff1602,0.369,0.169,0.277,0.185,0,0,0,0,0.477,0.4,0.058,0.138,10.689,17.569,12.824
ff1603,0.4,0.6,0,0,0,0,0,0,0.64,0.28,0.675,0.12,5.892,10.824,31.254
ff1604,0.25,0.75,0,0,0,0,0,0,0.375,0.375,0.333,0.208,7.202,12.337,13.581
ff1605,1,0,0,0,0,0,0,0,0.75,0.5,0.636,0,1.15,1.5,16.275
ff1606,0.938,0.062,0,0,0,0,0,0,0.5,0.5,0.771,0.062,3.112,6.694,23.24
ff1607,1,0,0,0,0,0,0,0,0.5,0.5,0.2,0.083,1.2,2.667,59.012
ff1608,0.5,0.5,0,0,0,0,0,0,0.364,0.5,0.804,0.182,4.615,10.091,20.15
ff1609,0.458,0.542,0,0,0,0,0,0,0.458,0.458,0.814,0.125,4.474,10.629,25.307
ff1610,0.353,0.647,0,0,0,0,0,0,0.588,0.471,0.261,0,5.83,10.429,4.115
ff1611,0.028,0.09,0.431,0.332,0.118,0,0,0,0.46,0.408,0.173,0.128,13.512,29.128,0.54
ff1612,1,0,0,0,0,0,0,0,0.667,0.667,0.824,0,1.397,3.367,0.287
ff1613,1,0,0,0,0,0,0,0,0.333,0.667,0.571,0.333,1.455,2.633,0.29
ff1614,1,0,0,0,0,0,0,0,1,1,0.833,0,1.429,3.5,0.32
ff1615,0.028,0.278,0.623,0.071,0,0,0,0,0.425,0.481,0.014,0.099,5.937,22.154,0.383
ff1616,1,0,0,0,0,0,0,0,0.429,0.571,0.873,0.071,1.554,4.45,13.781
ff1617,0.486,0.514,0,0,0,0,0,0,0.432,0.378,0.351,0.216,5.366,9.743,2.012
ff1618,0.647,0.353,0,0,0,0,0,0,0.51,0.431,0.292,0.078,4.573,9.202,1.537
ff1619,0.078,0.07,0.132,0.171,0.55,0,0,0,0.45,0.349,0.092,0.202,16.044,35.608,1.014
ff1620,0.071,0.143,0.357,0.429,0,0,0,0,0.643,0.357,0.354,0.024,14.287,25.819,0.617
ff1621,1,0,0,0,0,0,0,0,0.286,0.429,0.611,0.429,1.493,1.871,0.289
ff1622,0.063,0.053,0.221,0.537,0.126,0,0,0,0.484,0.389,0.421,0.126,16.919,30.895,14.213
ff1623,0.12,0.286,0.463,0.131,0,0,0,0,0.503,0.423,0.049,0.074,9.334,20.543,0.456
ff1624,0.048,0.138,0.114,0.514,0.186,0,0,0,0.471,0.381,0.32,0.152,16.958,31.227,0.566
ff1625,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,0.27
ff1626,0.039,0.098,0.176,0.686,0,0,0,0,0.51,0.363,0.081,0.137,11.217,29.364,0.517
ff1627,1,0,0,0,0,0,0,0,1,0.5,0.956,0,0.074,0.35,0.31
ff1628,0.08,0.148,0.42,0.33,0.023,0,0,0,0.591,0.295,0.033,0.102,10.841,25.981,0.657
ff1629,0.078,0.087,0.078,0.548,0.209,0,0,0,0.522,0.383,0.207,0.104,16.799,32.778,0.613
ff1630,0.099,0.164,0.234,0.374,0.129,0,0,0,0.561,0.363,0.05,0.082,12.714,27.482,0.687
ff1631,0.75,0.25,0,0,0,0,0,0,0.5,0.583,0.586,0,4.335,8.017,0.322
ff1632,1,0,0,0,0,0,0,0,0.333,0.667,0.625,0.167,1.581,2.9,0.278
ff1633,1,0,0,0,0,0,0,0,1,1,0.857,0,0.076,0.2,0.31
ff1634,1,0,0,0,0,0,0,0,0.75,0.5,0.818,0,1.278,3.15,0.333
ff1635,1,0,0,0,0,0,0,0,0.2,0,0.444,0.6,0.1,0.18,0.254
ff1636,0.902,0.098,0,0,0,0,0,0,0.439,0.512,0.089,0.073,3.222,7.285,16.993
ff1637,1,0,0,0,0,0,0,0,0.385,0.385,0.698,0.077,0.791,1.377,51.349
ff1638,1,0,0,0,0,0,0,0,0.286,0.143,0.533,0.429,0.147,0.257,57.411
ff1639,0.528,0.377,0.094,0,0,0,0,0,0.396,0.377,0.086,0.245,7.35,9.692,17.732
ff1640,1,0,0,0,0,0,0,0,0.75,0.5,0.9,0,1.637,5.275,15.832
ff1641,1,0,0,0,0,0,0,0,0.5,0.75,0.556,0,1.898,3.575,0.268
ff1642,0.176,0.176,0.647,0,0,0,0,0,0.529,0.471,0.37,0.059,10.712,18.535,4.109
ff1643,0.235,0.176,0.588,0,0,0,0,0,0.471,0.471,0.414,0.059,11.966,19.141,7.863
ff1644,1,0,0,0,0,0,0,0,0.25,0.75,0.879,0.25,1.941,5.725,0.255
ff1645,0.009,0.014,0.034,0.113,0.041,0.145,0.312,0.332,0.498,0.375,0.079,0.129,22.464,60.128,3.41
ff1646,0.068,0.046,0.037,0.055,0.21,0.388,0.196,0,0.493,0.443,0.08,0.068,20.699,47.527,6.083
ff1647,0.088,0.162,0.147,0.206,0.132,0.265,0,0,0.632,0.382,0.299,0,21.426,34.793,11.794
ff1648,0.093,0.093,0.279,0.512,0.023,0,0,0,0.581,0.395,0.758,0.047,13.39,28.888,19.671
ff1649,0.093,0.093,0.279,0.419,0.116,0,0,0,0.535,0.395,0.085,0.093,13.574,29.056,11.833
ff1650,0.191,0.319,0.34,0.149,0,0,0,0,0.426,0.468,0.217,0.085,11.46,18.898,9.816
ff1651,0.175,0.302,0.524,0,0,0,0,0,0.635,0.27,0.357,0.111,11.244,19.121,7.324
ff1652,0.422,0.356,0.222,0,0,0,0,0,0.467,0.489,0.511,0.044,8.504,12.344,23.329
ff1653,0.122,0.146,0.22,0.293,0.22,0,0,0,0.512,0.488,0.281,0.024,16.24,27.829,15.596
ff1654,1,0,0,0,0,0,0,0,0,0.5,0.6,0,0.089,0.15,64.085
ff1655,1,0,0,0,0,0,0,0,1,1,0.857,0,0.151,0.4,0.26
ff1656,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0,2.553,3.4,0.275
ff1657,0.229,0.771,0,0,0,0,0,0,0.542,0.438,0.642,0.042,6.269,11.812,17.195
ff1658,0.065,0.293,0.326,0.288,0.027,0,0,0,0.5,0.435,0.026,0.071,10.417,24.701,22.244
ff1659,1,0,0,0,0,0,0,0,1,1,0.978,0,0.224,1.5,45.67
ff1660,1,0,0,0,0,0,0,0,1,1,0.971,0,0.237,1.4,0.49
ff1661,1,0,0,0,0,0,0,0,1,1,0.938,0,0.525,2.1,0.24
ff1662,0.062,0.158,0.288,0.425,0.068,0,0,0,0.541,0.418,0.093,0.048,12.03,27.487,2.702
ff1663,0.151,0.377,0.453,0.019,0,0,0,0,0.547,0.472,0.102,0,9.53,19.204,13.336
ff1664,1,0,0,0,0,0,0,0,1,0.5,0.833,0,0.69,1.3,0.265
ff1665,1,0,0,0,0,0,0,0,1,1,0.966,0,0.966,5.2,0.31
ff1666,0.163,0.472,0.341,0.024,0,0,0,0,0.472,0.472,0.061,0.065,8.346,17.14,18.336
ff1667,0.101,0.246,0.246,0.406,0,0,0,0,0.391,0.536,0.531,0.072,14.081,24.509,23.782
ff1668,0.138,0.325,0.2,0.338,0,0,0,0,0.412,0.463,0.07,0.125,11.748,22.674,15.753
ff1669,1,0,0,0,0,0,0,0,0.143,0.714,0.848,0.286,0.866,2.371,18.454
ff1670,1,0,0,0,0,0,0,0,1,1,0.667,0,0.462,0.8,0.24
ff1671,1,0,0,0,0,0,0,0,0.333,1,0.786,0,0.821,1.9,0.263
ff1672,1,0,0,0,0,0,0,0,0.333,0.667,0.7,0.333,1.022,2.1,41.453
ff1673,1,0,0,0,0,0,0,0,1,0.5,0.889,0,0.504,1.55,49.57
ff1674,0.189,0.274,0.387,0.151,0,0,0,0,0.434,0.491,0.467,0.085,11.878,19.665,21.977
ff1675,1,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.099,0.175,58.02
ff1676,0.088,0.324,0.588,0,0,0,0,0,0.397,0.441,0.15,0.147,9.383,20.041,11.43
ff1677,0.5,0.5,0,0,0,0,0,0,0.625,0.5,0.467,0,6.307,10.612,0.42
